sku_id,asin,product_name,category,date,inventory_on_hand,sales_units,revenue,ad_spend,has_buy_box,my_price,competitor_price
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-02,261,38.5414,847.91,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-03,261,29.8538,656.78,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-04,260,35.3476,777.65,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-05,260,31.7826,699.22,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-06,260,32.2342,709.15,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-07,260,32.9812,725.59,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-08,260,35.0003,770.01,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-09,259,33.9279,746.41,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-10,259,29.0634,639.39,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-11,259,32.777,721.09,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-12,259,26.5582,584.28,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-13,259,35.1327,772.92,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-14,258,35.7941,787.47,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-15,258,32.92,724.24,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-16,258,31.0431,682.95,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-17,258,37.0939,816.07,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-18,258,28.3213,623.07,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-19,257,29.8641,657.01,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-20,257,37.383,822.43,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-21,257,33.0647,727.42,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-22,257,34.9499,768.9,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-23,256,37.3593,821.9,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-24,256,36.9316,812.5,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-25,256,37.3801,822.36,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-26,256,30.6636,674.6,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-27,256,37.5357,825.79,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-28,255,37.3699,822.14,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-29,255,25.6403,564.09,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-04-30,255,26.8691,591.12,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-01,255,29.1053,640.32,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-02,255,32.3749,712.25,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-03,254,37.3756,822.26,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-04,254,31.3648,690.03,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-05,254,26.8264,590.18,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-06,254,31.1975,686.35,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-07,254,27.7144,609.72,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-08,253,35.3493,777.68,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-09,253,34.8962,767.72,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-10,253,36.1174,794.58,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-11,253,35.719,785.82,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-12,252,26.344,579.57,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-13,252,27.5588,606.29,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-14,252,29.2855,644.28,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-15,252,28.4701,626.34,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-16,252,34.6491,762.28,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-17,251,28.9401,636.68,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-18,251,25.2666,555.87,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-19,251,33.7969,743.53,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-20,251,26.5636,584.4,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-21,251,30.1399,663.08,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-22,250,36.2454,797.4,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-23,250,28.908,635.98,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-24,250,36.4473,801.84,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-25,250,32.6514,718.33,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-26,250,26.6216,585.68,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-27,249,34.256,753.63,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-28,249,30.093,662.05,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-29,249,30.7519,676.54,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-30,249,33.1293,728.84,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-05-31,248,27.9248,614.35,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-01,248,35.6685,784.71,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-02,248,30.3495,667.69,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-03,248,25.755,566.61,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-04,248,25.5307,561.68,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-05,247,30.9991,681.98,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-06,247,26.5765,584.68,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-07,247,31.13,684.86,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-08,247,27.2169,598.77,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-09,247,25.7824,567.21,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-10,246,34.6031,761.27,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-11,246,30.9368,680.61,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-12,246,25.3081,556.78,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-13,246,34.4928,758.84,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-14,246,29.4175,647.19,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-15,245,33.6842,741.05,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-16,245,25.0691,551.52,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-17,245,25.2738,556.02,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-18,245,35.9076,789.97,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-19,245,35.8669,789.07,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-20,244,29.4243,647.33,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-21,244,33.7555,742.62,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-22,244,32.2639,709.81,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-23,244,36.4635,802.2,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-24,243,34.9319,768.5,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-25,243,28.8938,635.66,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-26,243,32.3461,711.61,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-27,243,32.2179,708.79,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-28,243,26.4271,581.4,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-29,242,30.6508,674.32,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-06-30,242,26.9168,592.17,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-01,242,24.4741,538.43,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-02,242,32.3199,711.04,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-03,242,30.582,672.8,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-04,241,27.123,596.71,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-05,241,27.4386,603.65,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-06,241,32.8284,722.22,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-07,241,33.8163,743.96,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-08,241,33.2646,731.82,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-09,240,24.219,532.82,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-10,240,25.2213,554.87,0.0,false,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-11,240,31.1591,685.5,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-12,240,24.5513,540.13,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-13,239,28.7635,632.8,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-14,239,26.5252,583.55,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-15,239,24.5796,540.75,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-16,239,27.3384,601.44,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-17,239,32.5911,717.0,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-18,238,30.9698,681.34,0.0,true,22.0,23.0
MNO-005,B0MNO00500,LED Desk Lamp,Office,2026-07-19,238,27.6403,608.09,0.0,true,22.0,23.0
